,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
602,C2orf54,IQCJ-SCHIP1,SLC25A23,ANKS1B,TAF6,TEDC2,BBS2,ALDH2,TSPYL1,BUB1B,TGFB1,CAVIN2,CHST2,MAOB,ATOH8,ADA,CENPN,FAM13C,CD80,TRPV6,PID1,TFRC,AIF1L,CEP135,ORC6,JAM2,LOC105370997,FANCB,ANLN,TOP2A,COL27A1,SPAG5,GYS2,FHL5,RBM5,FAM49B,EFTUD2,OSR1,USP19,LOC105378132,CCT5,FUT6,LINC00710,SH2D2A,FMO2,RPL14,YWHAH,PCBD2,DLGAP5,CAVIN2,NUP62,PDHB,NRADDP,C2orf54,TONSL,BID,LOC112267910,LPIN1,GPX3,XPNPEP2,MAD2L2,KRT17,COL13A1,IL34,TIMELESS,PATL1,CIRBP,ASAP3,TMEM158,SYNGR1,PFDN5,LOC107984428,TTTY14,BCKDHB,STK39,ANKRD20A9P,EPSTI1,SLC38A7,FANCA,LOC105370455,LRFN4,ANO10,MANSC1,ARHGAP10,SPAG5,GFRA1,TNC,GALNT16,MAGI3,TUSC5,KIFC1,LOC101929532,LOC105375469,MOGAT1,LOC105373098,PRO1804,NCBP2,PLAUR,HCG22,APBA2
603,LOC105369301,SGIP1,RTKN,LOC101928119,CCNF,CHST2,GSDME,IQGAP3,TIMP4,TIMELESS,CKS1B,THY1,ZNF707,VAT1,LOC105377928,PRELP,PPFIA1,LOC105379448,DSCC1,CDK6,ABCD3,PDLIM2,UTP4,CDK2,FANCB,TSPYL1,ACAT1,FGF14-IT1,USO1,FAP,LOC107984425,NUP155,CENPK,LOC105374009,HMMR,TNFRSF12A,LOC101927354,EIF3L,TAF1A,CENPA,INMT,TRPV6,MIR99AHG,SPRY4,TMPRSS11BNL,RFX8,CDH22,LOC107985253,CDCA3,TRIO,LINC02487,KLF15,TTBK1,ANKS1B,LOC105373270,ACTL6A,COL4A6,RTKN,FAM49B,CD34,TRPM2,ADIPOQ,BDH2,CYP2F1,LINC01415,KRT17,USP19,IL11RA,TUBB,XCL1,ALG3,CXCL8,NEMP1,RIPK2,DEPDC1B,RPL14,BAZ2B,APOBEC3B,LOC105375469,PITX1,TUBB,NCOA1,LOC105373579,BAZ2B,SLC38A7,FAM13C,TYMP,KRT17,OSR1,ANKS1B,BLOC1S1,GDF7,FANCA,EDN3,DNA2,SERPINB6,CENPI,PCDH17,CSMD2,GPM6A
604,SLC38A7,TRPM3,AURKB,ACTL6A,ATP6V1C1,DLGAP5,APOC1,CALCOCO2,LRRK2,CDK2,SYNGR1,LOC105374056,UTP4,NR2F2-AS1,LOC105379050,AQP7,TONSL,AGFG2,PTPRK,LOC105375825,LAMB3,LOC105371753,SLC6A1,LOC105376074,MAD2L1,PLAUR,HAP1,COL13A1,LLPH-AS1,HOTAIR,TANC2,USO1,ATP2C1,TTBK1,LOC101929752,LOC107984312,UC.134,ATP5PO,TTK,UTP4,CD80,CAVIN2,KIF3C,LOC102723338,C18orf54,DLGAP5,C17orf53,DOCK9,DPF1,SPP1,CENPN,SHMT1,LOC107985253,LOC441239,ACSM5,HOXC11,TEDC2,UNC13B,LOC105375247,SPRED3,TTTY14,COL27A1,SHMT1,CTNNA2,SPRED3,SH3PXD2B,HPGD,TMPRSS11BNL,AMZ1,RASL12,TTBK1,DDX39A,SNAI2,TMEM120A,FAP,TDO2,STC2,PSMD2,FBXO5,LOC729291,CA5B,LOC105376074,SRPK2,SLC25A17,ODF2,ARHGAP6,AFDN-DT,LOC105371822,HOXD11,ZNF114,NUP155,ATP6V0A4,NEDD1,PTHLH,MMP10,CIDEC,TMPRSS11BNL,LGI4,NUF2,LOC105370593
605,PLA2G12A,SERPINB6,SMARCA2,CRYBG3,ZFP2,TTBK1,SLC36A1,POLQ,CCR8,MAD2L1,CDK2,HSD17B6,SYNGR1,CACNB4,NR2F2-AS1,MAML3,RCAN2,LOC107986022,LOC107985253,ACAT1,CDH22,EDN3,DUXAP10,CCT5,LINC00417,DELE1,VPS13D,P3H4,TAF1A,NUSAP1,LINC00551,ABL2,EFTUD2,ARTN,PLAUR,LOC105369463,EDN3,CYP3A5,FGD6,SNAI2,SMARCA2,SETMAR,VPS13D,FAM180B,UBE2T,CCL11,APBA2,ZNF114,LOC105371401,TREM2,CYP11A1,ATAD2,RAET1K,HDAC11,ODF2,NRIP3,SNAPC1,MB21D2,TIMELESS,LOC107984611,LINC01315,PTPRK,ZNF626,RAD51,CCT5,CSMD2,BRK1,TIMELESS,ATP2C1,ODF2,LOC101927283,UNC13B,BIRC5,NAGK,CRYBG3,NUDCD1,LINC00551,LOC101929752,ADGRE2,PFDN5,SLC11A1,NSUN2,TCEAL2,LOC105373813,LOC105371822,LIN9,IFI30,RAB31,METTL24,CD34,LOC107986494,LOC107987100,ASAP3,CYP4B1,LOC105379448,LINC01296,ZNF626,CRY2,CENPE,PATL1
606,FMO2,ACAT1,LINC02154,ZNF844,PPT1,TACC3,LOC105379448,HOXC11,MB21D2,TRAM2,UBE2C,ANLN,RPL14,ZNF135,COL1A1,RAD54L,LOC107984128,HOTAIR,TTK,ATP2C1,CA9,IL1RN,CENPA,CD34,TPBG,HIF3A,LOC105373098,SPINK5,ASAP3,FUT6,LOC105370997,LOC105378132,TRIM59,PDHB,LOC112268099,CDH3,COL4A2,TNFRSF9,ARHGAP6,LOC101928307,MCM10,SYNGR1,CKAP2,CHRNA6,PTPRK,METTL1,CEP135,LLPH-AS1,MFHAS1,SPRR3,DYM,MPZ,CDC25C,GALNT12,METTL24,FANCA,CALCOCO2,LAMB3,MAZ,TK1,STAT1,CENPA,CYP4B1,TAF1A,SH3GLB2,DLGAP5,EIF2D,AMIGO1,MKI67,LOC105371822,GATM,RELN,NSUN2,LOC105370756,C2orf54,LOC107985909,LOC105374056,ZNF347,CDK2,FLNA,LOC112268430,SLC25A21,EDN3,HSD17B6,ALDH6A1,LOC107984615,GBP5,RHEBL1,LINC01315,AIF1L,FAM3D,FTLP10,PPEF1,EPB41L4A-AS2,TPBG,LOC729291,KRT17,RTKN,ALDH6A1,YEATS2-AS1
607,LINC02487,TCEAL2,NEK2,PSMC3IP,CD34,LINC00710,HASPIN,LOC101928140,NVL,LOC102723338,KLHDC1,SCG5,LAMP3,PLAUR,LOC107986022,PSMD2,CKS2,TTYH3,PREX2,GORASP1,NUDCD1,PCDH17,ANKS1B,LOC105374749,LOC107984832,LINC01673,PRICKLE4,LOC107984512,ZCWPW2,LSM12,RPL14,ASAP1,DDAH2,DIAPH3,HOPX,HAUS8,LOC105369957,TTYH3,ANKRD20A9P,FHL5,DEPDC1B,RPLP0P2,TAF1A,NCOA1,BDH2,LOC105376126,NR2F2-AS1,HSD17B6,ANKS1B,CHPT1,LINC01929,GORASP1,CDK2,DMGDH,LINC00551,CENPN,GNA12,EPB41L4A-AS2,MET,LOC105375825,NDC80,SPINK5,LINC01315,LOC101927366,CAVIN2,LOC105369463,EDN3,ZCWPW2,PITX1,YWHAH,TCP11L2,LOC105376074,CDK2,TCEA3,HEBP2,XPNPEP2,GPD1,ADGRD1,LOC101929043,ARTN,WDHD1,ATP2C1,LOC105376126,LOC101928849,TGM3,FAM91A1,EDN3,ACAT1,TCEAL6,SDS,KCNT2,LINC01315,ENTPD7,DELE1,LHX2,C2orf27A,SLC18B1,RAP1B,SCIN,ADAMTS7
608,NKILA,P3H4,KRT78,COBL,XKR4,MAD2L1,SLC11A1,APOBEC3B,CAPN5,USP19,LOC107985962,BICDL2,MAD2L1,LOC100128059,LOC107986970,LOC105369736,CAST,CDC25C,PDCD4,HOXD11,SHE,PDE1A,LPIN1,RAD51,SLC26A6,TEDC2,MTERF4,NUCB2,HEBP2,CDKN3,TMPRSS11BNL,PTPRK,RAB31,CA5B,LOC105376074,PSMC3IP,LINC02487,BLOC1S1,SALL4,PCOTH,MKRN2OS,CRYL1,KIAA1211L,CASC9,ZNF844,GBP6,COL10A1,ACAT1,LOC105370756,FAM71C,FANCI,KIF18A,RSRC1,NSUN2,CEBPB-AS1,UBE2T,HOMER3,LOC101929532,STK39,LOC105371822,LOC101927366,LOC112268153,COX7C,MYH9,LIFR,C6,LOC105379448,ACAT1,LOC101929043,MAD2L1,NEK2,LOC101928140,LOC107986547,LHX2,LINC01315,ABCD3,BRK1,LAMA3,LGI4,MFHAS1,N4BP3,PHYHD1,TOP2A,MAD2L2,ADAM17,FCER1A,SDS,LOC105372131,NRXN1,EFHD1,CENPJ,APBA2,TMC7,LOC105376074,LOC101928140,ACPP,TTTY14,CXCL5,LINC00460,KLF15
609,LOC112268153,PART1,APBA2,SPAG5,SYNGR1,LOC105379050,PEG3,FGD6,DPF1,PSMD2,DOPEY2,ANGPTL5,FTLP10,RPL29,LOC101927027,CCL11,LINC01296,SERPINE1,BAZ2B,PRSS27,FADD,TGFB1,SNAI2,UTY,TIMELESS,RELN,FANCA,LINC01697,LOC112268153,SNX31,TACC3,BRK1,GABRR2,ADAMTS2,HOXC11,LOC101060400,SCG5,LOC105374735,ZIC5,LIFR,GBP6,APOD,ACOX3,LINC01296,COL4A6,PDHB,GPD1,MKRN2OS,LCLAT1,LOC105373098,LOC105369463,TRPM3,FANCI,ACOX3,FPGT-TNNI3K,SERPINE1,MMP10,HMGCS2,ABCD3,FAM180B,SPINK5,TPCN1,ECHS1,LOC105376126,LAMP3,RGN,ACAT1,CASC9,SCEL,SPRR3,ACSM3,HAAO,CIPC,SUMO1P3,KLHDC7B,CKAP5,DELE1,BRCA1,PART1,RELN,USP19,CENPA,RAB31,FSD1,CKS2,LOC107986780,CKS2,MAD2L1,GINS1,ADAM17,BID,JADE1,FTLP10,TYMS,SLC6A1,FAM13C,DLEU1-AS1,CSMD2,TRIO,LOC105371856
610,SKIL,IQGAP3,LRRK2,ACOX3,GALNT16,SLC35C1,LINC00460,LOC105373098,BARX2,RPS13,ARHGAP6,LOC105375818,PDE1A,TAF1A,MKRN2OS,COL27A1,HRASLS5,KRT222,ASAH1,TCEAL2,GINS1,BRCA1,LOC107986020,LOC107984425,XPNPEP2,CSF2,GTSE1,PRC1,PFDN5,RTKN,LOC105373310,CDCA8,CTNNA2,SNAI2,LGI4,LOC112267910,TCP11L2,SRPK2,HPRT1,PRC1,MMP3,HAAO,TUSC5,ADH1C,HRASLS5,ACVR2A,LOC101928140,MPZ,CAPN5,FAM3D,TMEM120A,TCF3,TONSL,FBXO5,APOBEC3B,BRK1,SORBS1,TPBG,RPL14,ME3,SCEL,ADAM17,DPT,HASPIN,HMGCS2,APOBEC3B,EIF5A2,ABLIM1,FGF14-IT1,LOC107985909,OLR1,SUMF1,ANKS1B,GFRA1,IKBIP,CCNF,LOC105376074,SYNGR1,LAPTM4B,HPRT1,TNFRSF12A,APOD,MRGBP,KHDC1,DSCC1,SPATA6,MYO9B,SSTR1,LOC105374056,SHMT1,HOXB7,IL34,ZWILCH,LAMP3,MOV10L1,ULBP1,XPNPEP2,FGD6,HASPIN,LINC01296
611,LOC107984512,TREM2,HPGD,ALG3,BIRC5,PADI1,MKRN2OS,NUP62,C2orf54,DEPTOR,TRPM3,GFRA1,ART4,TNFRSF12A,TYMS,LINC00417,TNFRSF9,ANKS1B,C15orf59,LOC107986022,ZNF844,LOC102724542,LOC105376382,NUDCD1,LOC107986022,LOC100128059,LOC105369212,LCAL1,HOXC11,CAVIN2,TCEA3,ATP5F1A,TSPYL1,LOC107986970,SPINK5,ANGPTL5,TONSL,OAT,CHEK1,CIDEA,ADAM10,METTL24,CDH3,CHEK1,LOC105370455,EPB41L4A-AS2,MAOB,TCP11L2,SLC16A7,TDRD3,SERPINE1,ENAH,TMEM158,SPINK5,LAMB3,LOC105375721,KLHDC1,PPL,LOC101928381,ACTL6A,NR2F2-AS1,TDRD10,SLC19A1,ANKRD35,SCEL,AGRN,NEK2,SLC16A1,COL7A1,SCEL,LLPH-AS1,MAGI3,XPNPEP2,LOC105375825,MAZ,DMXL1,NUP155,DUXAP10,SCRN1,RFX8,HDAC11,LGI4,RPS14,COL10A1,ITGA3,STK3,TREM2,GGT6,TREM2,SAR1B,GGT6,LPIN1,PRELID3A,FAM180B,LPIN1,COL12A1,EME1,ALDH1L1-AS2,KRT222,HEBP2
612,BIRC5,FAM180B,PADI1,FMO2,XCL1,FHAD1,CDK6,LINC01929,AMZ1,LOC107986022,E2F1,ZNF844,GPR176,IL4I1,ADGRE2,ZNF132,ZNF763,LOC105373270,RBM20,PPP1R3C,NRM,NREP,CDK1,SKIL,C2orf54,MAML3,PRO1804,LOC105374995,GSDME,LOC101929532,VAT1,TPBG,PPP1R3C,BTD,LOC107986113,ADIPOQ,XCL1,NEXMIF,ALDH6A1,PIF1,FBXO5,NR2F2-AS1,NCAPG,ZFP2,LOC105377911,NVL,LOC105370756,EPSTI1,LOC107986127,RETSAT,FANCA,TTBK1,RPL14,DNA2,LOC107985909,DNMT3B,IQGAP3,PPP1R3C,TONSL,DYM,FAM3B,LOC105376808,FHAD1,RFX8,LOC107987345,VMP1,LOC107986020,RUNX3,TREM2,SH2D5,SPATA6,MACF1,APOD,CASC9,COL12A1,CDK1,UBE2C,FBXO5,PSMD2,GYS2,ITIH5,TRPM3,KNSTRN,COL12A1,TRIO,FTLP10,PSMC3IP,DSPP,LINC01296,CCNB2,COL5A2,SYNGR1,TEX11,LOC102723624,LOC729291,IFI30,NREP,ANGPTL5,ABCD3,CRNN
613,TRIP10,DMGDH,FXYD1,SMARCA2,ALDH6A1,LOC102724949,TK1,MANSC1,ACOX3,KIF20A,BRCA2,MSN,MAZ,NUP155,LINC00710,CEBPB-AS1,LGI4,CAVIN2,SPAG5,DNMT1,TPCN1,LOC101927027,BRCA1,GPR176,BLOC1S1,RPL14,ATAD5,KIFC1,ACADM,HSD17B6,MRGBP,SPINK5,LINC02487,NR2F2-AS1,BRK1,BIRC5,GINS1,LOC105377548,DNAH17,CENPN,ZNF132,NUP62,ASB8,ADA,NDUFS7,VMP1,LOC107986022,PTGFRN,GALNT16,TONSL,HOTAIR,NUP62,NUCB2,KNTC1,HAAO,ADAM17,NEMP1,COL5A2,HAAO,LMO2,IL4I1,ACOX3,NEDD1,NRM,FAM72C,CDK2,PRELID3A,TK1,CDH3,AUNIP,LOC101060400,TTBK1,NUDCD1,CEP72,LOC107986031,LOC105376074,LOC112267857,GALNT16,C6,C1orf112,ST6GALNAC6,HOPX,LPIN1,DELE1,KIF20A,LIPG,PIF1,LINC02487,SH3GLB2,LOC107984079,LINC00710,ADH1C,YWHAH,MOV10L1,PDHB,PARP12,IL1RN,COL12A1,MCM4,ALDH1L1-AS2
614,LINC02154,CASC9,PDHB,NEDD1,IQCJ-SCHIP1,NBAT1,GTSE1,NVL,TREM2,LOC105370756,SLC16A6,LOC105371671,LOC100128059,LINC01232,SBSPON,CDCA8,IGSF10,FAP,LOC107984428,ITGA3,MPZ,RFC5,GPX3,LINC02341,LOC105369301,ACSM5,FANCB,CCDC178,TRPM3,LCLAT1,HMGCS2,FANCB,ZWILCH,ADIPOQ,VAT1,SPRY4,E2F3,TRIO,TCEA3,CPXM1,TMEM184B,POLA2,RIMS4,SCIN,MMP10,AKAP12,ARHGAP11A,SUMF1,TLE2,ANGPTL5,LSM12,RPS25,ACSM3,PSMC3IP,FAM3D,TCEAL2,IGF2BP1,RAD51,EIF3L,PPL,CSMD2,NUP107,ADIRF,UNC13B,PHYHD1,PRELID3A,MPZ,SLC25A21,CHST11,FHL5,PTPRK,LOC107984611,RTKN,LOC107984203,HSD17B6,PATL1,LOC107986127,MFHAS1,COL4A6,LSM12,RTKN,C17orf53,LTBP4,WDFY3-AS2,KRT222,LOC105375242,MANSC1,AIF1L,ACOX1,LOC105371767,NCBP2,MAZ,LOC101927027,LOC112267910,LOC105377199,UBE2C,RBSN,SLC25A17,PHYHD1,PRKAR2A
615,UBE2C,VAT1,LOC105377199,ABLIM1,PRKDC,FJX1,HPRT1,IGF2BP2-AS1,LOC105369736,LOC101060400,CENPK,SPRED3,STAT1,TDO2,LCAL1,P3H4,ACTRT3,ASAP1-IT1,LOC107987100,DPCR1,UBE2S,AQP7,DEPDC1B,LOC105373098,THSD4-AS2,ALDH6A1,HOXC6,RASL12,LOC112267910,KRT17,SPRED3,CEBPB-AS1,GPR176,PSMB2,TRIO,CAPN5,RGN,LOC105376074,TRPM3,LOC107984128,NUCB2,CA5B,SCEL,LOC107987100,TCEAL2,IQGAP3,LINC02081,KIF18B,NUP62,HIF3A,CRY2,EXPH5,BDH2,MED1,TCEA3,PCDH17,TOPBP1,PDHB,KLHDC7B,FAP,DPY19L1,CSMD2,AKAP12,WDFY3-AS2,AASS,FAM71C,ADGRB3,MAD2L2,GINS1,PIF1,LINC02580,FANCA,FLNA,LINC00443,CRISP3,LOC101929752,CCDC86,ADAM33,LOC105376074,TREM2,LOC105369212,LOC105371822,PRX,TANC2,COBL,AES,ISG15,ZNF844,LOC105376126,PCBD2,ADAMTS2,PPFIA1,ITGA3,GINS1,IBSP,CDH3,E2F1,WDFY3-AS2,FANCB,CD80
616,ELF4,ACOX1,UBE2C,FAM91A1,CCT5,MMP27,RELT,LAMA3,FZD6,PPFIA1,EMP1,SPAG5,SPAG5,CCDC85A,DMP1,HPGD,TMC7,DEPDC1B,DEPTOR,HMMR,CHST11,EIF2D,LSM12,SLC20A1,TNFRSF12A,NR2F2-AS1,EIF2D,IQGAP3,SERPINE1,HOXC8,HMMR,PDPN,ACOX3,KHDC1,LOC107986127,RBSN,CYP4B1,RBSN,USP18,MRGBP,DLGAP5,PCCA,ACOX1,LCLAT1,LOC101927027,TMEFF2,MACF1,LOC105377911,LHX2,ASAP1,BRCA1,MTHFD1L,HEBP2,LOC102724542,GAS7,MCM6,ONECUT2,ARHGAP11B,FANCB,UCN2,GAS7,SERPINB6,RASL12,LPIN1,CSF2,BMS1P22,LMO2,EGFL8,ART4,TMEFF2,TEDC2,ZNF347,LOC101928140,IGF2BP1,PTPRK,DMP1,PSMB2,NCBP2,CEP72,ANGPTL5,EIF2D,PIF1,SGO2,OLR1,PSMD2,RGN,COL7A1,MAP2K6,FANCA,PAX9,KRT17,MB21D2,LRFN4,SETMAR,DEPDC1B,GTSE1,SDS,LINC02154,HOMER3,DELE1
617,MLYCD,BRCA2,TPCN1,CENPO,COX7C,MPZ,LOC102723338,JAM2,ZNF844,LAMA3,HPRT1,ADA,SCEL,PDE2A,SLC25A23,MOV10L1,TUSC7,EIF5A2,COL4A6,IL34,CEP97,TTBK1,CRYL1,BUB1B,YWHAH,EIF3L,LOC101928307,PCOTH,ADH1C,SPRY4,RFX8,ADIPOQ,BEND6,ADAMTS6,LRP12,IGF2BP2-AS1,AMZ1,SCIN,DSCC1,ADGRB3,LOC105371822,LINC01416,FAP,TIMP4,RPL14,LOC105373310,BEND6,CRYL1,EFHD1,GATM,GPT,COL4A6,PCOTH,TCEA3,MGST2,ARHGAP10,CIPC,MYH9,LRRK2,LOC107986127,PRO1804,ACTL6A,IGF2BP1,LOC105369957,SLC16A6,LRFN4,FHL5,COL12A1,DROSHA,BLM,GAS7,TANC2,IQCJ-SCHIP1,HOPX,PGR,LOC107986780,HOMER3,MROH8,TK1,MCM6,IQCJ-SCHIP1,SPINK5,LOC107986127,NEK2,LOC105374735,RPL15,FSD1,GPT,MFHAS1,SCEL,SCIN,TONSL,GYS2,IL1RN,ABCD3,TROAP,RASAL1,HMGCS2,PPFIA1,LINC02487
618,LOC107984312,PATL1,CHST2,ANKRD35,AMIGO2,LINC00443,PRKAR2A,RHCG,CA9,FAM3D,DEPTOR,CAPN5,KRT222,MAP2K6,SLC16A6,FANCI,PLPP4,ATP6V0A4,IGF2BP2-AS1,NUSAP1,PSMB2,KRT33A,SUMF1,DIAPH3,FZD6,CDCA8,LOC105371822,NUF2,RPL29,FAM180B,GPR176,ZNF536,MFHAS1,LINC02154,SCNN1B,SORBS2,LOC105374314,LOC101929532,PLIN4,TMC7,TMSB10,RNASEH2A,DPF1,LOC105378132,LOC102724949,ADHFE1,LOC101927516,SERPINE1,SNAPC1,TANC2,DLGAP5,HJURP,RPS6KA6,CENPO,TDRD3,APOD,LOC105375247,GGT6,SPATA6,NEK2,RTKN,FAM49B,IL24,FAM3B,FZD6,LOC107986031,MMP3,ACADL,PIMREG,LOC105377290,NRIP3,RAD51,DLGAP5,TMEM158,LPIN1,MAD2L2,XRN2,CA5B,CGAS,FHL5,SNX31,LOC105369736,E2F3,DEPTOR,AMZ1,FZD6,LOC101928119,LPCAT1,LOC105379031,RSRC1,DEPDC1B,TACC3,PATL1,FAM72B,AES,CA5B,COL13A1,TTTY14,ATP6V1C1,IKBIP
619,ADAMTS2,DNA2,TYMS,BLM,ADAM33,DUXAP8,LOC112268430,DMXL1,PPFIA1,DIAPH3,FYCO1,LOC105376405,DMP1,KLHDC7B,TCP11L2,COL5A2,CYP4B1,ALDH6A1,NRM,LOC100128770,LOC107984814,ATP6V0A4,LOC101929752,SKA3,LEPR,HOTAIR,FHL5,KLHDC7B,LOC105373310,COL4A6,SYTL1,ALKBH7,TACC3,NUP155,LOC105370997,FHL5,ABL2,KANK1,RFX8,ABL2,CCL11,FLNA,MFHAS1,FAM3D,STC2,NEMP1,ZAN,COBL,SLC6A1,EPHX1,OSR1,LOC112267857,LOC105373098,FAM49B,MAML3,CYP4F35P,LOC107986113,MPZ,BUB1B,CALCOCO2,CCL11,GTSE1,LOC105379342,PBX1,CHTF18,LOC105374995,PLAUR,IGF2BP2-AS1,LOC107984113,TRPM3,CDCA8,FGD4,SH3GLB2,RPL29,STAT1,LOC107984611,AASS,PEG3,ACOT7,HAAO,ARTN,IQCJ-SCHIP1,SDS,RAD51,LOC105369748,DLGAP5,ACAD8,FANCA,LOC105375821,BIRC5,SPINK5,UC.134,ZNF347,LOC105371401,SLC25A23,FCER1A,HAP1,LOC105375469,NUP107,LOC100128059
620,LOC101060400,HMMR,SUMF1,PID1,GPIHBP1,CNGB1,LOC105376405,SHMT1,TCP11L2,TCOF1,SNAI2,LOC112268099,MET,RFX8,BUB1B,ZNF844,STK39,SLC20A1,GPR146,TNFRSF9,RAET1K,DLEU7-AS1,NRG3,FAM72D,CGAS,LOC107984831,LOC105371082,CDCA3,SDS,EMCN,INMT,MCM6,SORBS2,NUF2,LOC105374314,IQCJ-SCHIP1,LOC105379031,GFRA1,TIMP4,BMS1P22,LOC102724949,NVL,CDK6,MPP7,KRT33A,MMP3,FGD6,HOXC11,KIF3C,NEMP1,LOC100505918,ACOT7,STC2,SKIL,LOC105375825,BEND6,PTGFRN,ITIH5,TFRC,PLOD1,CDK2,ODF2,LIFR,AIF1L,DPF1,PFDN5,LOC105374009,GOLGA4,LAMP3,ACSM3,MMP14,NCAPD2,DEPDC1B,LOC105374749,USO1,FANCB,LOC105371822,NEMP1,PPEF1,ZNF707,ANKRD35,ATAD5,FAM49B,LOC105373270,LOC107986780,HRASLS5,PMEPA1,PDHB,DPF1,PFDN5,COL27A1,LOC105373098,COL1A1,SCEL,KIF18B,XAF1,C12orf75,CIDEA,ITGAV,TNFRSF9
621,TRIO,CAPN5,HPRT1,LOC107985909,TTBK1,ATP5PO,BCKDHB,LOC105377911,SPINK5,FGF14-IT1,SLC37A1,LCLAT1,PCOTH,LOC107986167,TONSL,PTGFRN,DSCC1,GALNT16,LOC105376126,PSMB2,PTPRK,PATL1,LINC00460,KIF26B-AS1,RAD51,FAM49B,LRP12,DLEU7-AS1,PEG3,RASL12,SLC25A32,UBE2C,RFX8,POSTN,RAET1K,ARTN,COL1A1,LOC107986022,SLC20A1,CAPN5,KRT78,NRM,SLIT3,NCLN,ADAMTS2,CSMD2,LOC105376126,COL12A1,CD80,LOC105373270,SCG5,RBSN,LEPR,CLDN11,ARTN,FANCI,HRASLS5,ADGRD1,FAP,APBA2,BEND6,LINC02538,LOC101927366,CXCL8,PLAUR,CIDEC,HOMER3,ZNF536,EPB41L4A-AS2,EDN3,TCEA3,HOXC6,MMP9,LOC105376808,KLF15,F8,KIF3C,CNGB1,SLC25A23,CDCA3,THSD4-AS2,CIDEC,LOC105374009,RHCG,HAAO,TMEM158,MAPRE1,ADAMTS2,ZNF132,KIF18A,ZNF844,MKI67,NUP107,ADCY6,TPCN1,SYTL4,LOC107984831,SPRED3,PATL1,IL4I1
622,LINC02341,CCL11,CASC9,IQGAP3,RELN,CDK6,CES2,PRKAR2A,CCDC86,KANK1,FLNA,MTIF3,BRCA2,ARHGAP10,SPAG5,DLEU7-AS1,MMS22L,KLF15,CSF2,NCBP2,NACC1,SLC25A23,LOC105371822,LOC729291,ZNF844,GFRA1,ECHS1,PFDN5,COL4A6,CD80,PPFIA1,NRXN1,CDC25C,LOC105373270,CIPC,CYBRD1,TTTY14,APOBEC3B,ZNF536,TPCN1,LOC107986547,FSD1,SLC25A23,TGFB1,TPCN1,TDRD3,PCDH17,PATL1,ADA,KNSTRN,ADAM10,MOV10L1,CD300LF,KIF3C,POLA2,CRYBG3,ACOX3,RCAN2,WDFY3-AS2,ITGA3,LOC107986020,PLOD1,CHST11,PRKDC,IQCJ-SCHIP1,CNGB1,KIAA1211L,APOD,LOC105375469,LPIN1,ADIPOQ,PDHB,PLOD3,PFDN5,ABLIM1,ELANE,DNA2,CSMD2,ZNF536,HOXB7,TANC2,FZD6,LOC107986022,LOC105376081,RGN,BCKDHB,STAT1,STRADB,TNFRSF9,RAP1B,KIF18B,PID1,ZNF132,SLIT3,KHDC1,SCIN,LOC100505918,MET,ZNF707,LINC02156
623,COL10A1,LOC101060400,NR2F2-AS1,RHEBL1,METTL24,ADCY6,LINC02086,PPFIA1,PDHB,TROAP,LOC105373813,HOXC13,LOC105371767,TLE2,SETMAR,LINC01673,MFHAS1,CHST11,TTTY14,PDZD4,DMGDH,RPL14,BRCA2,AIF1L,MET,GPR176,METTL24,EMCN,TREM2,BARX2,MAPRE1,GBP6,SLC37A1,MOGAT1,LOC101929532,FANCA,PLAUR,LOC105369301,TCF3,DMGDH,ACADM,XRN2,VAT1,FMNL3,CTNNA2,NUP155,PDCD4,CDCA8,CYBRD1,GABRR2,CKS1B,FGD6,DSCC1,CD44,ITGA3,ZNF844,VPS13D,FYCO1,LOC105375469,IL11RA,SLC38A7,LINC01985,KLHDC7B,HOXC6,LOC105369301,GBP6,ENAH,NCOA1,METTL24,LOC105369301,PLOD1,CRYL1,SLC16A6,STAT2,SAR1B,RBSN,GOLGA4,ADIPOQ,IKBIP,LOC107984512,HEATR6,TCF3,LOC105376808,KIFC1,SRPK2,MKI67,CACNB4,CYP4A11,APOC1,LOC729291,ECHS1,NT5DC4,SPRED3,LOC101927366,C5orf66-AS1,CEBPB-AS1,RAET1K,GPR176,CGAS,SNAPC1
