,0
ZDHHC15,100
ZNF281,100
BARX2,100
RAF1,100
PIF1,100
RMND5B,100
LOC105377124,100
PLIN4,100
LDHD,100
IL17RC,100
CHRDL1,100
CCDC12,100
LRRN4CL,100
IGF2BP2,100
DCBLD1,100
KIF2C,100
LOC105375825,100
FBXO5,100
KNL1,100
SPINK5,100
MAD2L1,100
PPARG,100
LIMK1,100
LOC107984410,100
ANKRD20A11P,100
ZNF626,100
KIF18A,100
PLXNA1,100
KLF15,100
CD276,100
FEN1,100
SOX11,100
RSPO1,100
MFAP4,100
TMC7,100
LINC02081,100
UBL3,100
HAUS8,100
LOC105375469,100
MMP13,100
PLK1,100
BOC,100
PPEF1,100
GYS2,100
HOXC8,100
LOC107987259,100
LOC105370786,100
UNC13B,100
KHDC1,100
PSMC3IP,100
CKS1B,100
DNA2,100
CAVIN2,100
TPBG,100
COL4A5,100
LOC112268153,100
BIRC5,100
TRIP10,100
UBE2C,100
ADAMTS2,100
ANKRD20A5P,100
KIF23,100
ACADL,100
HSD17B4,100
RELN,100
RPL32,100
ATIC,100
LOC105379051,100
PGM5,100
KIAA0232,100
LOC101928307,100
CDC20,100
KCNT2,100
FSCN1,100
ADAMTS6,100
NETO2,100
C14orf180,100
SGO2,100
MYZAP,100
PRX,100
IKBIP,100
P3H1,100
LINC01929,100
SNX9,100
ADCYAP1R1,100
ECHDC2,100
XKR4,100
AIF1L,100
POSTN,100
LOC100505918,100
XCL1,100
STIL,100
AUNIP,100
PGM5-AS1,100
ACOX1,100
MUC21,100
HMMR,100
PDCD4,100
LOC101927516,100
LINC01614,100
COL4A1,100
EZH1,100
PTHLH,100
KIF26B-AS1,100
ACAT1,100
NOP53,100
WDHD1,100
GOLGA4,100
CADM3-AS1,100
BUB1,100
MAL,100
LPCAT1,100
GFRA1,100
COL12A1,100
CYP4F35P,100
FUT6,100
CCL11,100
ATP2C1,100
ATP6V1C1,100
XPR1,100
RECK,100
KNTC1,100
COL5A2,100
C2orf27A,100
MGST2,100
MCM2,100
MMP9,100
GORASP1,100
KIAA1211L,100
PLAUR,100
CENPL,100
SUCLG2,100
PRKDC,100
CKAP2L,100
HOXD11,100
CYP4F29P,100
LNX1-AS2,100
CIPC,100
ADAM33,100
SSBP2,100
DNAH17,100
SCP2,100
TMPRSS11B,100
LOC101929043,100
EFTUD2,100
SRPK2,100
TNFRSF9,100
PMEPA1,100
TROAP,100
LINC02487,100
GGT6,100
NUCB2,100
C2orf54,100
FAM49B,100
ST6GALNAC6,100
COL4A2,100
WDR66,100
CHST2,100
CENPO,100
TMEM158,100
CHEK1,100
TNFRSF12A,100
NCOA1,100
STK3,100
MINPP1,100
BDH2,100
LCAL1,100
GRIN2D,100
UHRF1,100
SLC26A6,100
PRR11,100
CDK2,100
IBSP,100
PARD3B,100
LOC105369212,100
AQP7,100
TTYH3,100
CENPA,100
BTD,100
GDF10,100
MMP14,100
ZNF536,100
MYH11,100
PDPN,100
PDE2A,100
ACTL6A,100
PPP1R3C,100
TNC,100
CYP4F12,100
PDLIM2,100
ZNF540,100
SRSF5,100
HCG22,100
ZNF728,100
E2F7,100
RPL14,100
NDC80,100
ECHS1,100
LINC00330,100
INMT,100
BMS1P17,100
LOC107984832,100
GTSE1,100
CSMD2,100
LOC101929532,100
CYP27B1,100
LEPR,100
MSANTD3,100
LRRK2,100
ACOX3,100
GNA12,100
AURKB,100
ANGPTL1,100
KRT78,100
CD80,100
LOC105375821,100
MMS22L,100
LOC105379070,100
EMP1,100
ARHGEF10L,100
MYOSLID,100
LOC112268099,100
EME1,100
CRNN,100
ATAD2,100
C18orf54,100
EIF3L,100
PLPP4,100
LOC105376074,100
BMS1P18,100
SOD3,100
LOC107986127,100
ZNF844,100
PRELID3A,100
NEMP1,100
CDC45,100
HJURP,100
HOMER3,100
NEK2,100
MFHAS1,100
OSR1,100
LOC105374749,100
PKMYT1,100
TACC3,100
ATP6V0A4,100
TMEM26,100
GREM2,100
NRG2,100
CLEC3B,100
CAB39L,100
F10,100
GPD1L,100
ABCA8,100
INHBA,100
PKHD1L1,100
LOC105373266,100
SCARA5,100
TMEM132C,100
NXPH3,100
FAM107A,100
STX1A,100
ASPA,100
NOSTRIN,100
ADAMTS9-AS2,100
GGTA1P,100
GPRIN1,100
PLAC9,100
LOC107984567,100
RERGL,100
FGF10,100
MIR29B2CHG,100
PEBP1,100
PLP1,100
KIF26B,100
CCL14,100
PLA2G7,100
MYRIP,100
MPC1,100
NDNF,100
LOC107984568,100
CFD,100
MYOC,100
LAMC2,100
R3HDM1,100
MELK,100
EIF2AK2,100
FAIM2,100
SPOCD1,100
FAXDC2,100
ATP13A3,100
RORC,100
TUBB3,100
AR,100
USB1,100
GSTM5,100
YEATS2,100
WDR54,100
ETFDH,100
IL11,100
MMP1,100
SPINDOC,100
OTC,100
SH3BGRL2,100
FOXM1,100
ACOX2,100
TPX2,100
CEP55,100
LOC105373265,100
CLSPN,100
PLOD3,99
TREM2,99
GBP6,99
GPR176,99
RHEBL1,99
PDE1A,99
MB21D2,99
C6,99
LOC107985909,99
LPIN1,99
RTKN,99
LOC107986113,99
APOBEC3B,99
LOC102723638,99
RPL34,99
PCDH17,99
LOC105373098,99
MCM10,99
MCM4,99
ITGAV,99
OLR1,99
ANLN,99
KLHDC1,99
FANCB,99
CDK6,99
HOTAIR,99
BRCA1,99
LOC107984428,99
CCT5,99
MMP10,99
CKS2,99
DMGDH,99
YWHAH,99
SHMT1,99
FANCI,99
LINC01296,99
EIF5A2,99
EPB41L4A-AS2,99
TAF1A,99
PDHB,99
SPRED3,99
SYNGR1,99
RAD54L,98
LOC107986022,98
FLNA,98
FSD1,98
TEDC2,98
KRT17,98
KNSTRN,98
CASC9,98
NUDCD1,98
USP19,98
SCEL,98
BUB1B,98
FZD6,98
RFX8,98
LAMA3,98
FAM180B,98
DMXL1,98
EDN3,98
CDCA8,98
TUSC5,98
MSN,98
FGD6,98
IGF2BP2-AS1,98
CAPN5,98
TTBK1,98
LOC107984611,98
PHYHD1,97
KRT222,97
RAET1K,97
BEND6,97
DEPDC1B,97
CGAS,97
TRPM3,97
LOC105370756,97
BRCA2,97
IL4I1,97
E2F1,97
PTPRK,97
ANGPTL5,97
SCIN,96
TTTY14,96
IL24,96
TIMP4,96
RPS13,96
C12orf75,96
MAZ,96
LOC105374009,96
GPD1,96
LOC107986780,96
ARHGAP10,96
FTLP10,96
ABLIM1,96
CIDEC,96
TK1,96
FAP,96
TUBB,95
CA9,95
ANKS1B,95
CHST11,95
FHL5,95
LOC105374056,95
TCEA3,95
SLC25A23,95
HPRT1,95
LINC01615,95
DNMT3B,95
LOC107984425,95
ADGRB3,95
MKRN2OS,95
DLGAP5,95
MAD2L2,95
ASAP3,95
COL7A1,95
UBE2T,95
SLC16A6,95
TPCN1,94
RAD51,94
ADH1C,94
HSD17B6,94
ALDH1L1-AS2,94
RAP1B,94
FGF14-IT1,94
RPS25,94
APBA2,94
NRXN1,94
NSUN2,94
LOC105374314,94
LOC107984512,94
IL34,94
ELF4,94
COL13A1,94
TIMELESS,94
RBM20,93
TCEAL2,93
UBE2S,93
PPFIA1,93
COL4A6,93
HOXC11,93
COL10A1,93
SERPINE1,93
ITGA6,93
SUMF1,93
NR2F2-AS1,93
ALDH6A1,92
NCBP2,92
P3H4,92
BLOC1S1,92
CDH3,92
SNAI2,92
SHISA3,92
PRKAR2A,92
SLC38A7,92
XRCC2,91
APOD,91
PATL1,91
HEBP2,91
LOC105369736,91
SKIL,91
ALDH2,91
SLC19A1,90
SCG5,90
SLC37A1,90
DSCC1,90
PART1,90
FCER1A,90
LINC02154,90
FANCA,90
NUP107,90
MCM6,89
LIFR,89
PLOD1,89
LOC105373270,89
STC2,89
HPGD,89
TANC2,89
LAMP3,89
LOC101929752,89
PSMD2,88
ACSM5,88
ORC6,88
NUP155,88
GALNT16,88
MYOCD,88
DPF1,87
CDK1,87
LINC02100,87
LSM12,87
GINS1,87
NVL,87
LOC105378132,87
ADAM17,87
RSRC1,86
LINC01697,86
IQGAP3,86
MKI67,86
SGIP1,86
ABCD3,86
ADGRE2,86
PEG3,86
SDS,85
LOC107984079,85
HOPX,85
ACPP,85
KLHDC7B,85
ATP5PO,85
ARHGAP6,85
CA5B,84
METTL24,84
LOC105369301,84
DIAPH3,84
SLC2A6,84
LOC105371401,84
DELE1,84
ITIH5,84
CEBPB-AS1,84
LOC101060400,83
RBSN,83
RAB31,83
TRPV6,83
LOC105374735,83
COL1A1,83
GPR84,83
TRIO,83
ADA,82
MPZ,82
RBM5,82
COL27A1,82
UCN2,82
CENPN,82
CRYBG3,82
MET,82
NEDD1,82
KIF3C,82
ADIPOQ,81
HOXC6,81
PITX1,81
LOC107984128,81
LOC105379031,81
FAM3B,81
DDX39A,81
TDRD3,81
SORBS2,80
C17orf53,80
LGI4,80
CDC25C,80
JAM2,80
CRYL1,80
ANKRD20A9P,79
FBN2,79
ADGRD1,79
CTNNA2,79
LOC105370997,79
EPOP,79
BRK1,78
PCOTH,78
RASL12,78
SPATA6,78
LINC00460,78
LRFN4,78
VAT1,78
HASPIN,78
WDFY3-AS2,77
CIDEA,77
ABL2,77
SPRR3,76
EFHD1,76
PSMB2,76
SMARCA2,76
ZNF114,76
DEPTOR,75
RPLP0P2,75
LOC101928140,75
NRM,75
SLC6A1,75
LOC105371822,75
IQCJ-SCHIP1,75
SLC16A7,75
LOC105374995,75
DDAH2,75
MAPRE1,75
VMP1,74
AES,74
LOC105371767,74
MROH8,74
CSF2,74
STK39,74
LOC105374166,74
COBL,74
FAM71C,74
MTERF4,74
SLC2A1,74
LINC01050,73
SETMAR,73
RGN,73
ZNF707,73
LOC105376081,72
DMP1,72
LINC00908,72
CKAP2,72
ZNF662,72
NUP62,72
MPP7,72
GABRR2,72
PTGFRN,72
LINC02341,72
FHAD1,72
ARTN,72
TSPYL1,72
CCNB2,72
LCLAT1,72
HIF3A,72
SSTR1,71
NUF2,71
MAGI3,71
BAZ2B,71
LOC101927366,71
ITGA3,71
LOC107986020,71
CDH22,70
LOC105375652,70
EIF2D,70
MYH9,70
SPRY4,70
RPL29,70
LOC101927027,69
LOC105370455,69
LAMB3,69
TOP2A,69
LINC00844,69
SNAPC1,69
PLEKHG2,69
CYBRD1,69
PCBD2,68
LRRTM1,68
ZNF132,68
ASAP1,68
RHCG,68
GATM,68
PAX9,68
ACP5,68
PPL,68
CD34,67
LOC105369748,67
LOC102723338,67
LOC107987100,67
ANKRD35,67
PFDN5,67
LOC107985962,67
CHPT1,67
LHX2,66
NBAT1,66
AGRN,66
LTBP4,66
OCIAD2,66
LOC105371082,66
RETSAT,66
LOC100128059,66
HRASLS5,66
ABI3BP,65
UTP4,65
EMCN,65
ASB8,65
LOC102724542,65
LINC01315,65
BID,65
ART4,65
KIF20A,64
SLC20A1,64
LOC105374187,64
NRIP3,64
ALG3,64
LINC00417,64
CDCA3,64
FMO2,64
F8,63
LINC01415,63
CDKN3,63
HDAC11,63
RECQL,62
TMEFF2,62
SH2D5,62
MOV10L1,62
LINC02538,62
ITGB4,62
AMZ1,62
COX7C,62
TMPRSS11BNL,61
S100A14,61
TGFB1,61
LOC112268430,61
RPA3,61
ULK3,61
PLA2G12A,61
MEIS1,61
BMS1P22,61
FXYD1,61
ASAH1,60
LOC107986547,60
LOC105370178,60
STAT1,60
MAOB,60
LOC102724949,60
MRGBP,59
JADE1,59
SCRN1,59
STIP1,59
HAAO,58
HAP1,58
TGM3,58
IGF2BP1,58
TYMS,58
LOC107986970,57
LOC105379050,57
NDUFS7,57
ADAMTS14,57
LIPG,57
CYP4A11,57
TRMT9B,57
LRP12,57
CCDC86,57
HMGCLL1,57
RNASEH2A,57
CALCOCO2,57
MIR99AHG,57
DSPP,56
ZNF347,56
AASS,56
CCM2,56
CRISP3,56
CYP2J2,56
LINC01416,56
ENAH,56
LOC105369957,56
LHX5,56
TMEM184B,56
CEP135,56
SORBS1,56
LINC00551,55
LIN9,55
BBS2,55
CHP1,55
GPM6A,55
TTK,55
CLDN11,55
ISG15,55
ADAMTS19,55
DOCK9,54
ALKBH7,54
ZCWPW2,54
LOC105370593,54
LOC105375242,54
LOC105377199,54
PRC1,53
CCNF,53
MMP27,53
MACF1,53
HIF1A,53
NREP,53
CRY2,53
LOC107985253,52
MMP3,52
ACOT7,52
BICDL2,52
MYO9B,52
LOC105373310,52
FRMD4B,52
ODF2,52
LOC105372131,52
FADD,51
LOC105373813,51
IL1RN,51
CEP72,51
LINC00710,51
SPP1,51
SEC14L5,51
PGR,50
IFI30,50
CCDC85A,50
CXCL8,50
APOC1,50
CCR8,50
RGS11,50
NT5DC4,50
CENPE,49
RIMS4,49
LOC107986031,49
FOXP3,49
ABCA6,49
DPY19L1,49
TDO2,49
LOC105378030,49
C1orf116,49
PID1,48
LOC729291,48
NCAPG,48
ATAD5,48
LLPH-AS1,48
EN1,48
ORC1,48
USO1,48
LOC101927283,47
ITM2A,47
LOC105375247,47
TLE2,47
MAP2K6,47
ADCY6,47
ERCC6L,47
KRT33A,47
WNT2,47
SH3GLB2,46
LAPTM4B,46
STK32A-AS1,46
LOC105369463,46
TM7SF2,46
LOC107986195,46
LOC105377290,46
FADS1,46
CENPK,46
ATP5F1A,45
ACVR1,45
DOPEY2,45
GALNT12,45
LINC02086,45
ENDOU,44
IGSF10,44
PRO1804,44
C5orf66-AS1,44
ADAM10,43
LOC107984615,43
RELT,43
CRBN,43
FJX1,43
LOC105379448,43
CASP5,43
DPT,43
PI15,43
DUXAP10,43
BICD1,43
CPXM1,42
SNTG2,42
TEX11,42
SYTL4,42
UC.134,42
LOC105377928,42
HOXB7,42
DUXAP8,41
LOC105374026,41
DYM,41
NKD2,41
ADAMTS7,41
AKAP12,41
LRRC8D,41
SLC25A21,41
ZAN,41
ALDH1A2,41
ATOH8,40
SPTBN4,40
SNX31,40
GAS7,40
LNX1,40
CXCL5,40
POLQ,40
KHDC1L,40
FGD4,40
BLM,39
GPIHBP1,39
LOC105372130,39
FAM221A,39
FAM13C,39
KIFC1,39
LINC01583,39
GSDME,39
EPSTI1,39
N4BP3,39
NKILA,39
ACSM3,39
TOPBP1,39
AMIGO1,39
TRPM2,38
LOC101928819,38
TMSB10,38
CORO1C,38
GPRC5B,38
LOC105375730,38
SBSPON,38
MCM5,38
TCF3,37
GABARAP,37
ALDH1A1,37
MTIF3,37
SCNN1B,37
ADIRF,37
GULP1,37
EPHX1,37
PBX1,37
RCAN2,37
ACVR2A,36
UTY,36
LINC02156,36
SLC6A4,36
HSPB8,36
BMP4,36
SLC36A1,36
LOC105376382,36
THY1,35
RPS23,35
LOC107986494,35
SERPINB6,35
DHRS2,35
SLC25A32,35
LOC107986603,35
CIRBP,34
LOC105373579,34
CAMK2N2,34
PXDN,34
TAF2,34
THSD4,34
FGF14-AS2,33
ALDH1L1,33
VPS13D,33
LOC105371856,33
LOC105375818,33
LOC107984831,33
CACNB4,32
ACAD8,32
GLS,32
CYP11A1,32
TSPOAP1,32
NAGK,32
XRN2,32
PAEP,32
RFWD3,32
LOC112267857,32
LRRFIP2,31
ARPC1B,31
FBLIM1,31
LOC101928152,31
PADI1,31
RPS6KA6,31
RAG1,31
MANSC1,31
FPGT-TNNI3K,31
C15orf59,31
LOC107984113,31
COL3A1,31
AMY1B,31
SH3PXD2B,31
CCDC178,31
SAR1B,31
LOC105376808,31
TCOF1,31
LTC4S,31
PPAT,31
DLEU7-AS1,30
NR1H4,30
CELSR3,30
HENMT1,30
SLIT3,30
MTMR10,30
FAM89A,30
TRAK1,30
TFRC,30
UAP1L1,30
TCAIM,30
USP53,30
SLC25A17,29
PUS1,29
AQP4,29
BCKDHB,29
NCAPD2,29
PARP12,29
RANBP1,29
LOC107985665,29
POLA2,29
ZFP2,29
BBOX1-AS1,29
ARHGAP11A,29
SHE,29
SYTL1,29
NUSAP1,28
CHTF18,28
OAT,28
FAM72D,28
ANK2,28
EEF1B2,28
NACC1,28
UQCRC2,28
FUT3,28
LOC112267910,28
HEMK1,27
USP54,27
METTL1,27
MTAP,27
THSD4-AS2,27
HIST1H2BO,27
CSGALNACT2,27
GOLGA8M,27
RUNX1-IT1,27
CNPPD1,27
DNAJB11,27
AMIGO2,27
ACADM,27
ACTN1,26
USP18,26
MAPK3,26
CD300LF,26
HEATR6,26
NRG3,26
PPT1,26
MCEMP1,26
PCCA,26
CDON,26
ITGB1,26
LOC101928119,26
GPRASP1,26
ONECUT2,26
KANK1,26
XAF1,25
SLC11A1,25
ANKRD20A21P,25
LRP8,25
TRAM2,25
EPB41L4A-AS1,25
CPT2,25
C4orf46,25
PRSS27,25
CREG2,25
LOC101928214,25
LOC107985369,25
CXCL13,25
PTPN12,25
GPR158,25
EGFL8,25
LOC441239,25
LOC105371446,24
LOC105377548,24
ZNF790-AS1,24
LOC105378214,24
TCEAL6,24
LOC101927354,24
DBF4,24
LOC105377524,24
C1orf112,24
LOC101927086,24
MCM7,24
PRICKLE4,24
LINC00443,24
LINC01232,24
CMSS1,23
RPL15,23
SLC24A2,23
PNPLA7,23
SALL4,23
LOC107984814,23
POLD1,23
CENPF,23
RFC5,23
ARSF,23
LOC100505795,22
CENPW,22
EEF1AKMT4,22
LINC02580,22
GBP5,22
CENPJ,22
ARHGAP20,22
PLK4,22
ALOX12P2,21
RASAL1,21
LOC107984312,21
LOC105373557,21
EFNB1,21
ENTPD7,21
MRPL47,21
KLF7,21
PCDH1,21
LOC107984851,20
TUSC7,20
LOC105369526,20
SLC16A1,20
MIGA2,20
LOC105379342,20
LOC101926915,20
IFI16,20
CHADL,20
ZWILCH,20
GDF7,20
CADM2,19
CLDN14,19
PREX2,19
NMI,19
HCN1,19
ELANE,19
TOR1A,19
DDX60L,19
EXT1,19
PHLDB2,19
LINC00377,18
CEP97,18
TUBA1B,18
OASL,18
CKAP5,18
PRADC1,18
MLYCD,18
ZNF135,18
RELB,18
EFCC1,17
FYCO1,17
AFAP1L2,17
TNS2,17
NRADDP,17
IKZF2,17
SMAGP,17
RAD54B,17
LINC01633,17
IL12A-AS1,17
LOC105374054,17
ELMO2,17
GNA14,17
CAST,17
EXPH5,17
LOC107987345,17
PRR5L,17
TXNDC12,17
LOC102723624,16
BNC1,16
SNED1,16
PCOLCE2,16
PHACTR2,16
SENP5,16
CCDC87,16
NKAIN3,16
LOC105378153,16
CLEC12A-AS1,16
TTC9,16
RPS9,15
OXR1,15
CHIT1,15
LOC105371753,15
FAM72A,15
LMO2,15
LOC105371119,15
LOC100128770,15
LOC107986167,15
SULF1,15
CLINT1,15
CDK4,15
PEBP4,15
GIPC2,15
ZNF469,15
PDZD4,15
ZSCAN12P1,15
NAT14,15
MED1,14
TMEM220,14
BNIPL,14
ME3,14
TYMP,14
CYSRT1,14
DERL1,14
RIN2,14
PLEKHA7,14
TGS1,14
PNMA1,14
HOXA11,14
CUBN,14
LRWD1,14
C1orf115,14
C16orf74,14
DDX11-AS1,14
BTC,14
LOC105377742,14
PLOD2,14
CSAG3,14
RACGAP1,13
HSPH1,13
TMEM80,13
LOC102723654,13
KRT32,13
CYP3A5,13
MARCKS,13
FOXD2-AS1,13
SESN1,13
C17orf47,13
KALRN,13
STK17A,13
FNDC4,13
LOC105374740,13
PTN,13
LOC101926956,13
FCGR3A,13
ERF,13
COL6A3,13
SUMO1P3,13
CALU,13
MEOX2,13
CHEK2,13
KANK3,13
TENM2,13
SLC35C1,13
LOC105371671,13
SMDT1,13
PABPC1L,13
HOXC13,13
LOC107986798,13
TPD52L1,13
FMNL3,13
GTF2IRD2B,13
DEPDC1,13
SH3BP5,12
CTPS1,12
TRIOBP,12
EMC1,12
SKA2,12
SMS,12
LOC107985980,12
MSL3P1,12
RAB5B,12
ARHGAP11B,12
GNB5,12
SLC16A12,12
MIR181A1HG,12
CDC27,12
FAAP24,12
PGM5P4-AS1,12
LOC105369554,12
OBP2A,11
SPC24,11
LOC105378798,11
WDR53,11
ADHFE1,11
LINC01673,11
TJP3,11
STAT2,11
FAM72B,11
NPY5R,11
RBM47,11
HSP90AA1,11
GJC1,11
PIMREG,11
SLC18B1,11
YEATS2-AS1,11
ATP5MG,11
LOC107986153,11
KIF1C,11
GABRA4,11
LOC105371501,11
COL14A1,11
ZIC5,11
QSOX2,10
KLF8,10
HIST2H2BC,10
TMEM120A,10
LINC00491,10
CYP2C19,10
TAF6,10
RAB32,10
LOC101929895,10
CYB5A,10
SHROOM3,10
ZNF829,10
HNRNPK,10
FLAD1,10
RPS14,10
SKA3,10
UNC13C,10
C11orf54,10
CCL7,10
LOC112268009,10
RNF150,9
OMG,9
GPR146,9
TBC1D31,9
LOC107985915,9
CA13,9
POLR2D,9
EFR3A,9
TMPRSS2,9
LINC01271,9
RAVER1,9
HPS3,9
DNAJC2,9
ZNF717,9
TNIP3,9
CHRNA6,9
SDCCAG3,9
NEXMIF,9
EHF,9
LINC01943,9
ASAP1-IT1,9
RAB3B,9
TBPL1,9
FCN2,9
LOC105375816,9
BORA,8
LINC02043,8
LOC105370994,8
MFSD12,8
SAMD13,8
RNASE10,8
IFI35,8
FIG4,8
CTLA4,8
NME6,8
SLC6A7,8
LOC100288175,8
RPS8,8
AFDN,8
PFDN2,8
ZNF185,8
PKNOX1,8
GPR19,8
ZSCAN18,8
CSTB,8
RAI14,8
LOC107985183,8
PARN,8
FKBP14,8
NCLN,8
ENSA,8
ZNF727,8
MUC15,8
MICB,8
SOX4,8
DISP1,8
ZNF763,8
TMEM35A,8
GINS4,8
LOC102724672,8
ANO2,8
DPCR1,8
CLCN3,8
LINC01468,8
ADAM8,8
ULBP1,7
LOC105376065,7
FAT1,7
BMP8A,7
SLURP1,7
LOC105377581,7
FN1,7
B3GNT4,7
LOC101929340,7
TSPAN6,7
SCHLAP1,7
TOP1MT,7
GPR12,7
MCM8,7
LOC112267894,7
PRELP,7
GSEC,7
PIK3R1,7
LOC107985728,7
PCK1,7
CYP2C18,7
HOXD13,7
PERM1,7
MED27,7
TNFAIP6,7
CES2,7
SLC9C1,7
KDM1B,7
WDR75,7
RGL3,7
LOC102724608,7
C16orf89,7
SLC4A3,7
TCEAL5,7
GPC2,7
CAPN7,7
LOC105372314,6
LOC105369812,6
CCNG1,6
XPA,6
C5orf67,6
FPR2,6
ALAD,6
LOC105370964,6
ACTRT3,6
LOC107984203,6
SLC6A12,6
LOC105374264,6
LOC101928978,6
MAB21L1,6
FAM95B1,6
LOC105379252,6
AIM2,6
ANKLE2,6
BEX4,6
SCRG1,6
LOC107986015,6
VSIG2,6
ACSS3,6
COL2A1,6
NFKBIE,6
KRT40,6
RPL39L,6
PLLP,6
LOC105369699,6
CSTA,6
DROSHA,6
EVA1A,6
ZNF367,6
LINC02224,6
SFTA2,6
COL1A2,6
LOC105379407,6
LINC02042,6
SLC44A3,6
ADTRP,6
ZFP69B,6
SPNS1,6
MIR4713HG,6
TMEM206,6
SMIM5,6
TNS4,5
CLCA4,5
LLPH,5
OFCC1,5
ADAMTSL2,5
TBL1XR1,5
SKA1,5
FRZB,5
LOC105378951,5
SPATA18,5
SVIP,5
ZIC2,5
ANXA9,5
SMARCD1,5
ACTB,5
FZD4,5
BSPRY,5
SOCS6,5
RPS4Y1,5
SPNS2,5
TMED3,5
RERG,5
FASTKD3,5
EEF1G,5
UBXN7,5
RPL10A,5
STARD4,5
PGAP3,5
CLTC,5
TRNP1,5
SFRP5,5
POC1A,5
NEBL,5
PLAC1,5
LOC105375721,5
UQCRQ,5
ZGRF1,5
HNRNPU,5
RBL1,5
HPD,5
LOC105371956,5
LOC101928849,5
NT5C2,5
C15orf62,5
ZNF582-AS1,5
GSTM2,5
RNF224,5
SYMPK,5
ITGAX,4
GNAI1,4
TUG1,4
TDRD10,4
LOC105377896,4
THBS2,4
ADAT1,4
MKRN2,4
HOXC-AS2,4
TMEM129,4
CBX7,4
EIF4B,4
CALCOCO1,4
ABLIM3,4
LOC105377609,4
LOC107984880,4
CYP2F1,4
ICA1,4
AGTRAP,4
TMTC3,4
SERP2,4
DHX36,4
BRIX1,4
C10orf55,4
MYLIP,4
BOP1,4
CRHBP,4
RBP4,4
BUB3,4
LINC00665,4
LOC107986764,4
C4orf3,4
SH2D2A,4
HOXC-AS1,4
SAMD5,4
HSP90AB1,4
THYN1,4
HMGB3,4
RUNX3,4
NCAPG2,4
RALGAPA1P1,4
RBPMS-AS1,4
ZIM2,4
KLF3-AS1,4
PARP14,4
GOT1,4
LOC105377709,4
C13orf42,4
MED10,4
LOC105375350,4
HOXC4,4
SYT12,4
MSRA,4
RDM1,4
EIF4EBP3,4
TMEM59,4
SCN2B,4
GAST,4
ACKR1,4
LOC105378347,4
BLACAT1,4
BCL2A1,4
RNF217-AS1,4
RDH16,4
TMEM104,4
LYPD1,4
ST6GALNAC1,4
LRFN2,4
NDUFB8,3
CMA1,3
LINC02243,3
GBX2,3
DTYMK,3
CHN1,3
RAI2,3
LMO7,3
OR2B2,3
MGME1,3
SPARCL1,3
PQLC1,3
LOC107984294,3
LOC105374862,3
PKM,3
EVPL,3
CYP2C9,3
KIAA1143,3
TNFAIP8L1,3
HOXA10,3
FAM111B,3
ATP5PB,3
S100A7A,3
KLHDC7A,3
SLC25A20,3
