,0
SCP2,17
MAL,17
HMGA2,17
CKAP2L,17
FEN1,17
P3H1,17
CDC25B,17
EIF2AK2,16
ZNF536,16
SMIM10,16
SLC27A6,15
USB1,15
UHRF1,15
PAK2,15
CPEB3,15
CHRDL1,15
PLPP3,15
EPB41L4A,15
EZH1,15
LINC01839,15
NCAPH,15
C2orf40,14
DLG2,14
CYP4F35P,14
C14orf180,14
STIL,14
RNASE4,14
MOGAT1,14
TMPRSS11B,14
NFIA,13
CENPL,13
ECT2,13
MSANTD3,13
HOXC9,13
FUT6,13
ADAR,13
LYVE1,13
IL17RC,13
ATIC,12
LOC110091776,12
GPT2,12
LOC105377124,12
NDNF,12
VAV2,12
ACOX2,11
MMP14,11
MELK,11
RPL32,11
TMEM26,11
ESM1,11
ANKRD20A11P,11
CIP2A,11
NDE1,11
PLK1,10
FGF10-AS1,10
PLPP4,10
MYBL2,10
NUCB2,10
LINC01614,10
BMX,10
PLAUR,10
PDCD4,10
CCDC12,10
COLGALT1,10
PKMYT1,10
EMP1,9
ATP6V0A4,9
DNAH17,9
ZDHHC15,9
LOC105375469,9
LRRK2,9
RPL14,9
RELN,9
RAF1,9
ST6GALNAC6,9
FOXO4,9
SELENBP1,9
PRKDC,9
ZNF281,9
AATF,8
CAVIN2,8
KIF23,8
KIAA1211L,8
PGM5-AS1,8
FSCN1,8
DLEU7,8
IGF2BP2,8
SSBP2,8
E2F7,8
CYP4B1,8
FAM3D,8
MTHFD1L,7
SLC26A6,7
LMOD1,7
PDLIM2,7
CRNN,7
EPHX2,7
ACOX1,7
ALDH9A1,7
POSTN,7
NOP53,7
MYOSLID,7
CIPC,6
KIF18A,6
HCG22,6
ANGPTL5,6
XPR1,6
LOC101927516,6
ARHGAP10,6
FSD1,6
SNX10,6
PLEKHA6,6
E2F3,6
PLXNA1,6
GRIN2D,6
KNTC1,6
AIF1L,6
ADCYAP1R1,6
ACACB,6
PIF1,5
KIF26B-AS1,5
CGNL1,5
LIMK1,5
SHISA3,5
SNX9,5
PRIM2,5
STRADB,5
LINC00330,5
MAGI1,5
COL4A2,5
CENPI,5
SUCLG2,5
ATP6V1C1,5
CA9,5
TMEM138,5
CYP27B1,5
RMND5B,5
ARHGEF10L,5
LOC105369212,5
SOX11,5
PTHLH,4
FAM3B,4
LOC107984512,4
RECK,4
RHEBL1,4
HOTAIR,4
LOC105376074,4
LOC107987259,4
LOC105376126,4
HSD17B4,4
LINC02487,4
COL4A5,4
EME1,4
COL13A1,4
WDHD1,4
TACC3,4
EPB41L4A-AS2,4
LOC105376405,4
TRIP10,4
ZNF844,3
C2orf54,3
MTFR1L,3
GNA12,3
MET,3
TANC2,3
LCAL1,3
PRELID3A,3
LEPR,3
TUBB,3
DLEU1-AS1,3
LOC105376081,3
HOXD10,3
ELF4,3
C12orf75,3
LOC105374314,3
NETO2,3
TIMELESS,3
DNA2,3
LOC100505918,3
UBE2Z,3
NR3C2,3
PPARG,3
LOC107986022,3
ABHD14B,3
LOC101929532,3
ANGPTL1,3
LOC105379070,3
ADAM10,3
FLNA,3
RTKN,3
HAUS8,3
ATP2C1,3
LPCAT1,3
GFRA1,3
LINC00908,2
RAD51,2
GBP6,2
MICAL2,2
RORC,2
ADH1C,2
ADIRF,2
LOC105377928,2
KRT78,2
LDHD,2
CRYL1,2
TDRD3,2
EIF3L,2
LOC101929752,2
PCOTH,2
LOC105374749,2
GPX3,2
ABL2,2
SLC38A7,2
EIF5A2,2
LOC107986020,2
APOD,2
CKS2,2
IGF2BP2-AS1,2
DNMT3B,2
MAD2L1,2
BLOC1S1,2
SPINK5,2
ALDH6A1,2
ANKRD20A9P,2
IL11RA,2
ZNF728,2
HPGD,2
CKAP2,2
IKBIP,2
LNX1-AS2,2
MFHAS1,2
LOC107984611,2
SLC16A6,2
TNFRSF12A,2
MPZ,2
CDC20,2
PDE2A,2
ADAM17,2
CENPO,2
TMC7,2
ARTN,2
ATP5PO,2
SPRED3,2
HOXC11,2
LINC00417,2
KRT17,2
TNMD,2
TIMP4,2
SPAG5,2
LOC101929043,2
MYOCD,2
ACOX3,2
ADGRD1,2
APBA2,2
PRX,2
CRISP3,2
TTYH3,2
BDH2,2
CEBPB-AS1,2
TMEM158,2
SHMT1,2
TSPYL1,2
ALDH1L1-AS2,1
BMS1P18,1
MAD2L2,1
LRRTM1,1
SRPK2,1
ZNF707,1
SGO2,1
AURKB,1
SLC37A1,1
INMT,1
SYNGR1,1
BRK1,1
CDC45,1
ADAMTS14,1
XRCC2,1
SKIL,1
AGFG2,1
RPL34,1
CLDN11,1
WNT2,1
LAMA3,1
LOC105370756,1
GGT6,1
TPCN1,1
RFX8,1
MMP3,1
LOC107986780,1
MFAP4,1
C18orf54,1
SOD3,1
COL7A1,1
HOMER3,1
PLOD3,1
LOC105374187,1
DMGDH,1
IL34,1
MCM6,1
FMO2,1
HEBP2,1
LINC00551,1
ACPP,1
TROAP,1
NEMP1,1
SERPINE1,1
TPBG,1
LOC107986127,1
LOC105371822,1
FCER1A,1
KCNT2,1
NCOA1,1
PADI1,1
LINC02154,1
NRXN1,1
FBXO5,1
PTPRK,1
CRY2,1
LOC105374166,1
HSD17B6,1
ANKS1B,1
ITGAV,1
COL4A6,1
GDF7,1
CHEK1,1
LINC01929,1
AES,1
GPIHBP1,1
FGD6,1
CSMD2,1
MKRN2OS,1
TOPBP1,1
DIAPH3,1
SLC24A2,1
RBM47,1
MCM10,1
BUB1,1
SLC6A1,1
LOC105373098,1
PLIN1,1
CIDEA,1
PRKAR2A,1
KIAA0232,1
ITPR3,1
XKR4,1
MIR4435-2HG,1
CADM3-AS1,1
ATAD2,1
FAM49B,1
IL24,1
MMP9,1
METTL24,1
BIRC5,1
TK1,1
RNF2,1
ALG3,1
AUNIP,1
LOC102724949,1
DNMT1,1
AQP7,1
CDK6,1
KLHDC1,1
KNL1,1
COL4A1,1
BRCA1,1
NCBP2,1
GTSE1,1
COL14A1,1
LOC100128770,1
CCL11,1
LOC105370178,1
LINC02538,1
TM7SF2,1
LOC101927027,1
LOC105372314,1
UBE2C,1
PPEF1,1
LOC112268153,1
LOC105374056,1
KIF18B,1
STK39,1
